"n_collect","credit_ratio","interest","initial_list_status","recover","coll_fee","out_prncp","total_cc","term","fees_rec","total_acc","employment","amount","monthly_payment","funded","status","v1","int_rec","reason","last_payment","pymnt_rec","quality","out_prncp_inv","violations","del","inc","prin_rec","credit_bal","ncc","req"
0,55.6,19.99,"b",0,0,34655.94,849.36," 5 yrs",0,29,"10+",35000,927.1,35000,"partial",4.39,505.3,"boat",927.1,849.36,"q5",34655.94,0,0,2e+05,344.06,27672,15,2
0,39,15.99,"b",0,0,0,26554.07," 3 yrs",0,29,"9",24000,843.66,24000,"partial",17.9,2554.07,"debt",20669.77,26554.07,"q4",0,0,1,72000,24000,8161,14,1
0,96.6,15.41,"b",0,0,11900,0," 3 yrs",0,12,"10+",11900,414.92,11900,"unchecked",19.41,0,"debt",0,0,"q4",11900,0,0,35000,0,23964,3,0
0,48.1,11.67,"b",0,0,0,13822.02," 3 yrs",0,16,"8",13000,429.74,13000,"unchecked",15.91,822.02,"cc",11243.58,13822.02,"q2",0,1,0,46000,13000,7980,11,1
0,75,15.61,"a",0,0,8631.37,6365.48," 5 yrs",0,6,"10+",12000,289.34,12000,"partial",6.97,2996.85,"cc",289.34,6365.48,"q3",8631.37,0,0,60000,3368.63,11695,5,0
0,85.6,16.99,"a",0,0,23126.45,10666.08," 3 yrs",0,27,"10+",30000,1069.44,30000,"checked",12.59,3792.53,"debt",1069.44,10666.08,"q4",23126.45,0,0,150000,6873.55,74032,12,1
0,44.5,10.74,"a",0,0,0,10302.0953234," 5 yrs",0,13,"6",8000,172.91,8000,"unchecked",16.23,2302.1,"debt",1833.36,10302.1,"q2",0,0,0,45996,8000,7792,9,0
0,57.3,9.17,"b",0,0,27766.98,7480.86," 3 yrs",0,41,"5",33600,1071.14,33600,"checked",4.6,1647.84,"debt",1071.14,7480.86,"q2",27766.98,0,2,2e+05,5833.02,21833,10,0
0,27.3,16.99,"a",0,0,20547.88,1083.24," 5 yrs",0,17,"10+",21000,521.8,21000,"partial",12.67,631.12,"debt",521.8,1081.95,"q4",20523.42,0,1,52000,452.12,4724,7,0
0,71.8,7.9,"a",0,0,1673.24,18579.49," 3 yrs",0,22,"7",18000,563.23,18000,"partial",17.01,2252.73,"cc",563.23,18527.91,"q1",1668.58,0,0,90000,16326.76,26273,11,0
0,72.9,15.61,"b",0,0,25165.07,3862.79," 5 yrs",0,30,"10+",27025,651.61,27025,"partial",31.64,2002.86,"debt",651.61,3862.79,"q4",25165.07,0,0,68000,1859.93,22527,20,0
0,56.9,12.99,"b",0,0,5569.6,8489.67," 3 yrs",0,16,"2",12000,404.27,12000,"partial",9.45,2059.27,"debt",404.27,8489.67,"q2",5569.6,0,0,40000,6430.4,10415,11,1
0,11.5,12.29,"a",0,0,4672.35,328.53," 3 yrs",0,24,"< 1",4900,163.43,4900,"partial",18.98,100.88,"debt",163.43,326.85,"q3",4648.51,0,0,37000,227.65,1771,10,0
0,35.5,17.77,"a",0,0,20728.63,27415.41," 5 yrs",0,20,"< 1",35000,884.4,35000,"partial",4.94,13144.04,"debt",884.4,27395.84,"q4",20713.82,0,0,230000,14271.37,8491,10,0
0,25.9,18.25,"b",0,0,14528.43,1118.43," 5 yrs",0,23,"8",15000,382.95,15000,"unchecked",6.4,646.86,"renovation",382.95,1118.43,"q5",14528.43,0,0,1e+05,471.57,5847,10,0
0,22.5,9.17,"a",0,0,0,3213.44," 3 yrs",0,12,"3",12600,401.68,12600,"unchecked",20.83,705.72,"other",401.68,3213.44,"q2",0,0,0,45000,2507.72,2840,8,0
0,40.7,7.9,"b",0,0,3108.83,5757.59," 3 yrs",0,15,"7",8000,250.33,8000,"unchecked",21.45,866.42,"cc",250.33,5757.59,"q1",3108.83,0,0,43000,4891.17,12134,11,0
0,95.4,16.24,"a",0,0,18404.32,14618.57," 5 yrs",0,60,"6",26000,635.59,26000,"partial",26.45,7022.89,"cc",635.59,14618.57,"q3",18404.32,0,0,73000,7595.68,22417,13,0
0,92.7,11.14,"a",1069.72,10.6972000011,0,10418.9," 3 yrs",0,15,"3",15000,492.08,15000,"checked",13.53,2054.98,"cc",492.08,10418.9,"q2",0,0,0,38000,7294.2,18449,5,0
0,83.7,11.99,"b",0,0,0,1992.6," 3 yrs",0,14,"< 1",15000,498.15,15000,"unchecked",22.02,578.48,"debt",498.15,1992.6,"q2",0,1,0,40000,1414.12,8616,8,0
0,97,10.49,"b",0,0,23556.2,6508.02," 5 yrs",0,15,"2",27600,593.1,27600,"partial",17.22,2464.22,"debt",593.1,6508.02,"q2",23556.2,0,1,115000,4043.8,26575,8,0
0,37.8,10.99,"a",0,0,4568.27,6874.14," 3 yrs",0,23,"4",10000,327.34,10000,"partial",10.82,1442.41,"debt",327.34,6874.14,"q2",4568.27,0,0,55000,5431.73,13662,17,1
0,42.2,18.24,"a",0,0,0,4188.6," 5 yrs",0,26,"< 1",13675,349.05,13675,"checked",17.72,2345.25,"business",349.05,4188.6,"q4",0,0,0,60000,1843.35,8780,13,0
0,62,14.33,"a",0,0,0,14267.53," 3 yrs",0,18,"1",13000,446.4,13000,"unchecked",13.71,1267.53,"cc",10700.44,14267.53,"q3",0,0,0,36000,13000,16862,11,1
0,60.6,7.62,"a",0,0,1910.41,24740.64," 3 yrs",0,11,"1",24000,747.88,24000,"checked",21.2,2651.05,"debt",747.88,24714.9,"q1",1908.39,0,0,80000,22089.59,23881,8,0
0,48.5,9.71,"a",0,0,0,31675.564994," 3 yrs",0,16,"10+",28100,902.89,28100,"checked",32.13,3575.56,"debt",4317.52,31675.56,"q2",0,0,0,63000,28100,22658,11,0
0,22.2,7.66,"a",0,0,0,6729.51," 3 yrs",0,18,"1",6000,187.08,6000,"partial",23.25,729.51,"cc",238.56,6729.51,"q1",0,1,0,37000,6000,14718,9,1
0,31.4,9.99,"b",0,0,15584.92,666.44," 5 yrs",0,52,"1",16000,339.88,16000,"partial",11.51,251.36,"cc",339.88,666.44,"q2",15584.92,0,2,125000,415.08,22494,13,1
0,19.4,8.39,"b",0,0,3843.61,2644.6," 3 yrs",0,29,"10+",6000,189.1,6000,"partial",39.32,488.21,"cc",189.1,2644.6,"q1",3843.61,0,0,43000,2156.39,5426,16,1
0,78.7,9.67,"b",0,0,0,3932.1," 3 yrs",0,10,"10+",3600,115.61,3600,"partial",5.07,332.1,"renovation",2544.78,3932.1,"q2",0,0,0,115000,3600,12905,6,0
0,87.1,17.14,"a",0,0,24357.27,12757.82," 3 yrs",0,13,"10+",32625,1165.45,32625,"checked",9.6,4490.09,"debt",1165.45,12757.82,"q4",24357.27,2,0,250000,8267.73,19763,11,0
0,61.9,12.05,"b",0,0,1416.36,46.26," 3 yrs",0,23,"10+",1450,48.2,1450,"checked",21.04,12.62,"boat",48.2,46.26,"q3",1416.36,0,0,49593,33.64,9538,8,0
0,12.4,10.99,"a",0,0,5062.59,1296.2," 3 yrs",0,25,"1",6100,199.68,6100,"partial",20.69,258.79,"debt",300,1296.2,"q2",5062.59,0,0,45000,1037.41,6785,15,0
0,40.6,8.9,"a",0,0,0,8333.18," 3 yrs",0,29,"3",8000,254.03,8000,"partial",21.96,333.18,"cc",7069.12,8333.18,"q1",0,0,0,50000,8000,23164,15,0
0,52.1,14.33,"a",0,0,0,13226.517671," 3 yrs",0,23,"10+",10975,376.87,10975,"partial",7.89,2251.52,"debt",4938.32,13226.52,"q3",0,1,1,126000,10975,5733,12,1
0,53.1,14.09,"a",0,0,0,18325.98," 3 yrs",0,26,"9",15850,542.41,15850,"checked",17.79,2475.98,"debt",8243.46,18325.98,"q2",0,0,0,40000,15850,24677,13,0
0,68.1,6.68,"b",0,0,13355.23,5518.24," 3 yrs",0,35,"10+",18000,553.16,18000,"partial",18.04,873.47,"debt",553.16,5518.24,"q1",13355.23,0,0,155000,4644.77,63489,18,0
0,78.1,9.17,"b",0,0,8517.69,1902.55," 3 yrs",0,18,"4",10000,318.79,10000,"unchecked",22.8,420.24,"debt",318.79,1902.55,"q2",8517.69,0,0,42911,1482.31,14752,10,0
0,53.6,20.49,"a",0,0,1818.05,2907.24," 3 yrs",0,14,"10+",3700,138.44,3700,"partial",7.08,1025.29,"debt",138.44,2907.24,"q5",1818.05,0,1,50000,1881.95,3911,11,4
0,34.9,19.52,"b",0,0,5806.72,6770.99," 3 yrs",0,24,"10+",10150,374.74,10150,"partial",13.59,2427.71,"debt",374.74,6770.99,"q5",5806.72,0,1,34000,4343.28,4985,9,1
0,60.4,11.55,"b",0,0,2776.59,14355," 3 yrs",0,43,"8",14500,478.5,14500,"unchecked",17.8,2631.59,"cc",478.5,14355,"q2",2776.59,0,0,60000,11723.41,19147,8,1
0,86.2,10.99,"b",0,0,24768.44,1749.8," 3 yrs",0,26,"10+",26000,851.09,26000,"unchecked",16.03,518.24,"debt",851.09,1749.8,"q2",24768.44,0,0,110000,1231.56,23089,11,0
0,50,16,"a",0,0,0,19138.3," 3 yrs",90.2348455121,49,"5",15000,527.36,15000,"unchecked",7.39,4048.09,"debt",410.72,5430.03,"q5",0,0,0,62000,14999.98,11307,18,3
0,34.7,12.12,"a",0,0,12466.64,16359.6," 5 yrs",0,48,"5",23000,513.02,23000,"checked",25.41,5826.24,"debt",513.02,16324.05,"q2",12439.53,0,0,80000,10533.36,8334,15,0
0,28.5,6.24,"a",0,0,7142.62,2168.6," 3 yrs",0,31,"1",9000,274.78,9000,"partial",21.26,311.22,"debt",274.78,2168.6,"q1",7142.62,0,0,42000,1857.38,12347,15,0
0,24.7,13.99,"b",0,0,0,10721.63," 5 yrs",0,14,"4",10000,232.64,10000,"partial",19.11,721.63,"renovation",9566.2,10721.63,"q3",0,0,0,31150,10000,7053,10,2
0,93.5,10.99,"a",0,0,4151.83,1139.58," 3 yrs",0,7,"< 1",5000,163.67,5000,"partial",26.26,291.41,"renovation",163.67,1139.58,"q2",4151.83,0,0,34000,848.17,22255,6,0
0,29.8,9.49,"b",0,0,19716.81,6519.46," 5 yrs",0,41,"10+",24000,503.93,24000,"partial",16.37,2236.27,"debt",503.93,6519.46,"q2",19716.81,1,0,150000,4283.19,33195,28,1
0,86.4,14.64,"a",0,0,0,16433.68," 3 yrs",0,23,"10+",14175,488.89,14175,"unchecked",29.56,2258.68,"debt",9589.22,16433.68,"q3",0,0,0,46000,14175,10025,16,2
0,69.4,8.38,"a",0,0,5462.64,171.26," 3 yrs",0,31,"10+",5600,176.47,5600,"checked",31.14,33.9,"holiday",176.47,171.26,"q2",5462.64,0,0,90000,137.36,25525,11,0
0,24.5,15.61,"a",0,0,0,7077.18," 3 yrs",0,9,"10+",6500,227.28,6500,"unchecked",15.43,577.18,"debt",5719.14,7077.18,"q4",0,0,0,34700,6500,1201,6,0
0,71.8,15.22,"a",0,0,14862.95,16889.54," 5 yrs",0,12,"10+",24375,582.7,24375,"checked",24.92,7377.49,"debt",582.7,16854.91,"q3",14832.45,0,0,55000,9512.05,20038,9,0
0,91.1,14.91,"a",0,0,0,1209.75," 3 yrs",0,4,"8",1400,48.47,1400,"unchecked",8.5,306.71,"home",48.47,1209.75,"q4",0,0,0,19200,903.04,5737,3,0
0,71.7,24.99,"b",0,0,730.68,584.61," 3 yrs",0,51,"10+",1050,41.75,1050,"unchecked",38.84,265.29,"debt",41.75,584.61,"q6",730.68,0,0,49900,319.32,6810,12,0
0,76.5,15.41,"a",0,0,32204.42,3631.03," 3 yrs",0,5,"10+",35000,1220.33,35000,"checked",11.49,835.45,"debt",1220.33,3620.66,"q4",32112.41,0,0,103000,2795.58,6423,4,0
0,75.9,12.12,"a",0,0,1615.95,10311.92," 3 yrs",0,9,"10+",10000,332.72,10000,"unchecked",18.93,1927.87,"debt",332.72,10311.92,"q2",1615.95,0,0,45000,8384.05,7595,8,0
0,75.5,24.99,"b",0,0,4767,1547.21," 3 yrs",0,9,"< 1",5550,220.64,5550,"checked",14.88,764.21,"debt",220.64,1547.21,"q6",4767,0,0,65000,783,2719,7,0
0,61.3,9.99,"b",0,0,17134.65,1151.47," 3 yrs",0,20,"10+",18000,580.73,18000,"unchecked",38.32,286.12,"debt",580.73,1151.47,"q2",17134.65,0,0,60000,865.35,14093,8,1
0,27,6.03,"a",0,0,6864.98,3648.97," 3 yrs",0,21,"7",10000,304.36,10000,"partial",25.88,513.95,"renovation",304.36,3648.97,"q1",6864.98,0,0,69000,3135.02,15920,14,1
0,59.7,12.29,"a",0,0,9535.41,653.4," 3 yrs",0,31,"NA",10000,333.53,10000,"checked",29.3,188.81,"debt",333.53,653.4,"q3",9535.41,0,0,46000,464.59,6987,10,1
0,62.4,21.99,"a",0,0,18441.6,2697.38," 5 yrs",0,31,"1",19375,535.01,19375,"checked",21.91,1763.98,"debt",535.01,2679.98,"q6",18322.63,0,0,70000,933.4,8549,10,1
0,19,11.53,"b",0,0,19356.73,6303.41," 3 yrs",0,13,"3",24000,791.77,24000,"partial",11.79,1660.14,"renovation",791.77,6303.41,"q2",19356.73,0,0,124000,4643.27,4151,10,1
0,23.3,6.92,"a",0,0,0,16606.27," 3 yrs",0,29,"10+",16000,493.45,16000,"partial",16.07,606.27,"debt",9151.72,16606.27,"q1",0,1,0,145292,16000,4433,11,2
0,70.6,10.99,"a",0,0,4986.46,13612.49," 3 yrs",0,15,"10+",16000,523.75,16000,"checked",29.63,2598.95,"cc",523.75,13548.67,"q2",4963.1,0,0,41600,11013.54,16510,11,0
0,15,12.29,"b",0,0,0,4282.81," 5 yrs",0,18,"10+",24000,537.4,24000,"checked",11.82,1864.65,"debt",22296.08,4282.81,"q3",0,0,0,72000,2418.16,5861,11,0
0,52,10.99,"a",0,0,0,11689.9," 3 yrs",0,48,"4",10400,340.44,10400,"partial",5.71,1289.9,"cc",6583.3,11689.9,"q2",0,1,0,180000,10400,8475,14,0
0,61,14.49,"b",0,0,6312.74,7847," 3 yrs",0,13,"8",12000,413,12000,"partial",19.37,2159.74,"debt",413,7847,"q3",6312.74,0,0,78000,5687.26,9276,10,4
0,63.3,10.16,"b",996,46.0748,0,7696.72," 3 yrs",0,25,"10+",11100,359.01,11100,"checked",23.06,1615.54,"debt",212.44,7696.72,"q2",0,0,0,32000,5085.18,24051,8,0
0,90.8,9.17,"a",0,0,5708.03,377.98," 3 yrs",0,14,"10+",6000,191.28,6000,"unchecked",17.32,86.01,"cc",191.28,377.98,"q2",5708.03,0,0,35000,291.97,9079,4,0
0,61.9,16.78,"a",0,0,0,12483.3746668," 3 yrs",0,14,"5",11200,398.09,11200,"unchecked",8.6,1283.37,"debt",9300.09,12483.37,"q3",0,0,0,72000,11200,4022,11,1
0,67.4,17.77,"b",0,0,0,7881.26847234," 3 yrs",0,7,"< 1",6075,218.93,6075,"checked",30.98,1806.27,"cc",218.71,7848.84,"q4",0,0,0,22000,6075,10844,6,1
0,88.3,22.99,"b",0,0,22564.73,3306.16," 5 yrs",0,31,"10+",23675,667.28,23675,"checked",25.14,2195.89,"debt",667.28,3306.16,"q6",22564.73,0,0,74000,1110.27,28957,20,1
0,2.9,15.61,"b",0,0,18634.33,10416.24," 5 yrs",0,30,"< 1",24000,578.68,24000,"partial",1.32,5050.57,"renovation",578.68,10405.39,"q4",18614.92,0,0,80000,5365.67,980,12,3
0,7.8,21.99,"b",0,0,0,33691.8," 5 yrs",0,36,"1",30000,828.4,30000,"unchecked",15.21,3691.8,"debt",29371.36,33691.8,"q6",0,0,0,141000,30000,1734,15,0
0,53.3,13.66,"b",0,0,14467.7,9324.73," 3 yrs",0,18,"10+",21125,718.52,21125,"checked",20.81,2667.43,"debt",718.52,9324.73,"q3",14467.7,1,0,53000,6657.3,31006,14,0
0,49.5,15.61,"b",0,0,0,4285.8," 5 yrs",0,25,"10+",19750,476.2,19750,"partial",25.69,2206.36,"debt",476.2,4285.8,"q3",0,0,0,45000,2079.44,21444,15,0
0,25.5,9.17,"b",0,0,9300.89,3430.72," 3 yrs",0,40,"5",12000,382.55,12000,"checked",17.58,731.61,"cc",382.55,3430.72,"q2",9300.89,0,0,60000,2699.11,8819,30,0
0,32.5,17.86,"a",0,0,11827.35,3522.23," 3 yrs",0,13,"10+",14000,505.16,14000,"checked",20.24,1349.58,"renovation",505.16,3522.23,"q4",11827.35,0,0,52000,2172.65,7209,10,0
0,90.8,9.17,"b",0,0,25037.84,6014.35," 5 yrs",0,25,"10+",29000,604.39,29000,"partial",26.41,2052.19,"cc",604.39,6014.35,"q2",25037.84,0,0,105000,3962.16,25049,10,1
0,59.5,7.89,"b",0,0,18363.63,2543.98," 3 yrs",0,35,"9",20400,638.23,20400,"partial",20.44,507.61,"cc",638.23,2543.98,"q1",18363.63,0,0,115000,2036.37,17556,16,0
0,48.1,14.48,"b",0,0,3910.62,134.43," 3 yrs",0,19,"< 1",4000,137.65,4000,"checked",22.85,45.05,"cc",137.65,134.43,"q3",3910.62,0,0,12000,89.38,5294,9,1
0,67.2,13.99,"b",0,0,4386.7,1449.55," 3 yrs",0,22,"NA",5400,184.54,5400,"partial",25.16,436.25,"debt",184.54,1449.55,"q3",4386.7,1,0,28000,1013.3,11562,14,2
0,97.1,13.33,"a",0,0,1178.94,455.91," 3 yrs",0,16,"10+",1500,50.78,1500,"unchecked",24.77,134.85,"transport",50.78,455.91,"q3",1178.94,0,0,44000,321.06,25726,6,0
0,18.4,7.26,"b",0,0,9750.53,305.94," 3 yrs",0,11,"3",10000,309.97,10000,"unchecked",10.58,56.47,"other",309.97,305.94,"q1",9750.53,0,0,95000,249.47,552,4,0
0,41.2,7.9,"a",0,0,0,7346.39," 3 yrs",0,14,"10+",6975,218.25,6975,"checked",10.22,371.39,"cc",5603.94,7346.39,"q1",0,0,0,58000,6975,7905,9,0
0,91.7,25.57,"a",0,0,19544.26,25599.67," 5 yrs",0,22,"5",32000,949.97,32000,"checked",18.83,13143.93,"debt",950,25579.67,"q6",19528.99,0,0,90000,12455.74,37497,7,0
0,73.5,8.9,"a",0,0,0,22011.67," 3 yrs",0,22,"10+",20000,635.07,20000,"checked",34.99,2011.67,"debt",11854.57,22011.67,"q1",0,0,0,50000,20000,25571,8,1
0,92.4,17.86,"b",0,0,22166.82,4193.81," 5 yrs",0,16,"5",24000,607.62,24000,"partial",17.08,2360.63,"debt",607.62,4193.81,"q4",22166.82,0,0,118000,1833.18,40651,7,0
0,51.3,14.16,"a",0,0,0,9722.09," 3 yrs",0,29,"10+",8750,299.74,8750,"unchecked",11.34,972.09,"debt",7024.43,9722.09,"q3",0,0,0,80000,8750,4978,10,0
0,91.1,13.99,"b",0,0,23207.74,3386.74," 5 yrs",0,21,"8",25000,581.58,25000,"partial",12.61,1594.48,"debt",581.58,3386.74,"q3",23207.74,0,0,81000,1792.26,15401,6,0
0,11.7,12.29,"b",0,0,14259.74,1323," 5 yrs",0,42,"6",15000,335.87,15000,"checked",15.19,582.74,"debt",335.87,1323,"q3",14259.74,2,0,35000,740.26,3175,14,0
0,0,20.99,"b",0,0,15513.46,6308.19," 5 yrs",0,40,"10+",18000,486.86,18000,"unchecked",6.52,3821.65,"other",486.86,6308.19,"q5",15513.46,1,0,221000,2486.54,0,14,1
0,75.9,17.57,"a",0,0,10465.27,7943.1," 5 yrs",0,11,"10+",14350,361.05,14350,"partial",16.64,4058.37,"debt",361.05,7915.42,"q4",10428.8,1,0,65000,3884.73,10398,7,0
0,39.7,17.14,"b",0,0,10621.2,3320.11," 5 yrs",0,18,"5",12150,302.88,12150,"checked",22.15,1791.31,"debt",302.88,3320.11,"q4",10621.2,0,0,35000,1528.8,6909,10,1
0,60.6,13.99,"a",0,0,30967.01,5953.05," 3 yrs",0,28,"10+",35000,1196.05,35000,"checked",19.07,1920.06,"debt",1196.05,5936.04,"q3",30878.54,0,0,123613,4032.99,36505,14,0
0,90.9,21.49,"a",0,0,0,8043.45," 5 yrs",0,28,"10+",12800,349.83,12800,"checked",28.89,4649.04,"debt",349.83,8043.45,"q5",0,0,1,65000,3394.41,4817,8,0
0,43.9,13.65,"b",0,0,21718.21,14545.02," 5 yrs",0,27,"10+",30000,692.62,30000,"checked",19.49,6263.23,"debt",692.62,14545.02,"q3",21718.21,0,0,120000,8281.79,19594,15,0
0,31.3,15.31,"a",0,0,5092.69,8789.66," 3 yrs",0,8,"3",11475,399.53,11475,"unchecked",21.72,2407.35,"debt",399.53,8789.66,"q3",5092.69,0,1,40000,6382.31,2756,7,1
0,72.8,16.99,"b",0,0,9118.89,9430.41," 3 yrs",0,13,"3",15450,550.76,15450,"checked",6.62,3099.3,"cc",618.25,9430.41,"q4",9118.89,0,1,37000,6331.11,7424,8,1
0,69.6,13.98,"b",0,0,19462.54,8335.57," 5 yrs",0,22,"NA",24000,558.19,24000,"checked",13.7,3798.11,"debt",558.19,8335.57,"q3",19462.54,0,0,80000,4537.46,34252,12,0
0,90.8,20.99,"a",0,0,13673.62,7781.95," 5 yrs",0,11,"< 1",16825,455.08,16825,"partial",15.96,4630.57,"debt",455.08,7781.95,"q5",13673.62,0,0,47000,3151.38,21521,7,0
0,43.3,5.32,"b",0,0,7588.18,477.11," 3 yrs",0,37,"2",8000,240.92,8000,"partial",20.04,65.29,"debt",240.92,477.11,"q1",7588.18,0,0,48500,411.82,11908,21,0
0,66,13.33,"a",0,0,2573.98,1300.8," 3 yrs",0,6,"6",3500,118.49,3500,"unchecked",17.94,374.78,"other",118.49,1300.8,"q3",2573.98,0,0,55000,926.02,1936,4,4
0,59.1,12.69,"b",0,0,4170.05,1167.06," 3 yrs",0,18,"10+",5000,167.73,5000,"partial",11.88,337.11,"debt",167.73,1167.06,"q3",4170.05,1,0,78000,829.95,4968,7,1
0,1.5,25.83,"a",0,0,0,25823.91," 5 yrs",0,38,"10+",25750,768.38,25750,"checked",18.55,73.91,"debt",25860.86,25823.91,"q7",0,1,0,66000,25750,86,11,1
0,49.2,6.62,"a",0,0,10580.32,15474.69," 3 yrs",0,30,"NA",24000,736.89,24000,"partial",15.5,2055.01,"cc",736.89,15410.21,"q1",10536.24,0,0,82000,13419.68,27873,12,1
0,43,9.17,"a",0,0,8012.93,8607.42," 3 yrs",0,50,"10+",15000,478.19,15000,"unchecked",29.55,1620.35,"renovation",478.19,8578.73,"q2",7986.22,0,0,92514,6987.07,10240,16,1
0,72.5,15.61,"a",0,0,0,6726.45," 3 yrs",0,23,"10+",12825,448.43,12825,"unchecked",19.8,2095.3,"debt",448.43,6726.45,"q3",0,0,0,38000,4631.15,8188,7,3
0,30.4,6.89,"b",0,0,13096.85,2300.57," 3 yrs",0,44,"2",15000,462.41,15000,"partial",16.06,397.42,"cc",462.41,2300.57,"q1",13096.85,0,1,79000,1903.15,9397,26,0
0,54.5,10.99,"a",0,0,9358.51,3527.96," 3 yrs",0,12,"1",12000,392.81,12000,"partial",12.67,886.47,"cc",392.81,3498.56,"q2",9280.53,0,0,75000,2641.49,30972,11,2
0,48.6,20.31,"a",0,0,3718.41,19704.63," 3 yrs",0,20,"10+",17600,656.87,17600,"unchecked",3.13,5823.04,"debt",656.87,19704.63,"q4",3718.41,0,0,90000,13881.59,7390,5,1
0,99.1,12.59,"b",0,0,14050,0," 3 yrs",0,9,"NA",14050,470.64,14050,"checked",14.37,0,"cc",0,0,"q3",14050,0,0,37000,0,11695,3,0
0,55,12.29,"a",0,0,7056.39,1323.23," 3 yrs",0,31,"1",8000,266.83,8000,"unchecked",24.56,379.62,"debt",266.83,1323.23,"q3",7056.39,0,0,105000,943.61,13561,13,2
0,41,17.57,"b",0,0,0,29872.74," 5 yrs",0,30,"3",25000,629.01,25000,"checked",23.07,4872.74,"debt",21708.61,29872.74,"q4",0,0,1,80000,25000,14050,11,0
0,81.3,9.17,"b",0,0,4385.66,809.45," 3 yrs",15,16,"< 1",5000,159.4,5000,"partial",27.46,180.11,"debt",159.4,809.45,"q2",4385.66,0,1,32000,614.34,12924,10,0
0,68.4,15.41,"b",0,0,23460.68,1131.73," 5 yrs",0,19,"4",24000,576.14,24000,"partial",8.34,592.41,"debt",576.14,1131.73,"q4",23460.68,0,0,87000,539.32,16131,11,1
0,32.5,18.99,"a",0,0,2058.64,6361.52," 3 yrs",0,11,"< 1",7000,256.56,7000,"unchecked",6.46,1420.16,"debt",256.56,6361.52,"q5",2058.64,0,1,26000,4941.36,2665,8,0
0,7,9.99,"b",0,0,21448.97,696.77," 3 yrs",0,15,"3",21975,708.97,21975,"partial",6.6,170.74,"cc",708.97,696.77,"q2",21448.97,0,0,80000,526.03,2864,12,0
0,17.3,8.9,"b",0,0,0,7100.56," 3 yrs",0,14,"3",7000,222.28,7000,"unchecked",3.37,100.56,"debt",819.19,7100.56,"q1",0,0,0,42000,7000,6757,8,1
0,42.4,9.76,"b",0,0,14639.68,466.05," 3 yrs",0,10,"5",15000,482.32,15000,"checked",6.28,105.73,"cc",482.32,466.05,"q2",14639.68,0,0,60000,360.32,10884,7,0
0,54.3,17.86,"a",0,0,15773.16,4995.06," 5 yrs",0,21,"4",18000,455.72,18000,"unchecked",17.69,2768.22,"cc",455.72,4995.06,"q4",15773.16,0,0,50000,2226.84,12644,10,2
0,31.7,15.61,"b",0,0,6345.42,2176.63," 3 yrs",0,29,"10+",7775,271.86,7775,"partial",8.48,747.05,"cc",280.35,2176.63,"q4",6345.42,1,0,103000,1429.58,4273,12,1
0,82.1,14.33,"b",0,0,0,13487.93," 3 yrs",0,16,"9",11900,408.63,11900,"partial",9.28,1587.93,"cc",8584.37,13487.93,"q3",0,0,0,98000,11900,12567,4,2
0,35,14.31,"b",0,0,1845.72,940.15," 3 yrs",0,12,"10+",2500,85.83,2500,"partial",13.48,285.87,"cc",85.83,940.15,"q3",1845.72,0,0,101000,654.28,5499,8,3
0,6.5,16.89,"a",0,0,0,14175.24," 5 yrs",0,20,"6",12000,297.53,12000,"unchecked",14.81,2175.24,"boat",10339.02,14175.24,"q4",0,0,1,70000,12000,763,9,2
0,60.4,7.9,"b",0,0,0,25544.4307272," 3 yrs",0,24,"10+",24500,766.62,24500,"checked",9.54,1044.43,"cc",20944.71,25544.43,"q1",0,0,1,124000,24500,43999,11,0
0,22,18.25,"b",2579.16,25.7916,0,6592.28," 5 yrs",10,24,"9",19600,500.39,19600,"checked",26.33,2295.85,"debt",10,6592.28,"q4",0,1,0,70000,1707.27,4155,12,1
0,62.4,12.42,"a",23,0,0,14435.52," 3 yrs",0,13,"8",18000,601.48,18000,"checked",4.59,3184.9,"cc",601.48,14435.52,"q2",0,0,0,90000,11227.62,15170,7,1
0,60.2,13.33,"b",0,0,10889.91,1616.07," 3 yrs",0,15,"4",12000,406.24,12000,"checked",18.79,505.98,"debt",406.24,1616.07,"q3",10889.91,0,1,35000,1110.09,5781,7,0
0,42.6,17.57,"b",0,0,19166.01,1475.18," 5 yrs",0,31,"< 1",19800,498.17,19800,"checked",31.46,841.19,"debt",498.17,1475.18,"q4",19166.01,0,1,45000,633.99,18190,19,0
0,65.8,20.49,"a",0,0,7637.32,3188.15," 3 yrs",0,29,"3",9500,355.44,9500,"partial",13.42,1325.47,"debt",355.44,3188.15,"q5",7637.32,0,0,28000,1862.68,6117,15,0
0,25.2,13.18,"b",0,0,9761.45,467.9," 5 yrs",0,19,"10+",10000,228.46,10000,"unchecked",2.17,229.35,"renovation",228.46,467.9,"q3",9761.45,1,0,82000,238.55,2089,8,2
0,58.1,10.99,"b",0,0,20504.9,661.78," 3 yrs",0,17,"< 1",21000,687.42,21000,"partial",17.94,166.68,"debt",687.42,661.78,"q2",20504.9,0,0,92000,495.1,18298,10,0
0,93.2,7.62,"a",0,0,5824.5,20929.29," 3 yrs",0,22,"10+",24000,747.88,24000,"checked",16.53,2753.79,"debt",747.88,20907.52,"q1",5818.41,0,0,187000,18175.5,69768,9,0
